Studio ItemNo	BaseStudioItemNo	BL ItemNo	BL ItemKey	LDraw ItemNo	LDD ItemNo	Description	isPerfectForCulling	BLCatalogIndex	BLCatalogSubIndex	EasyModeIndex	IsAssembly?	flexible type	IsDecorated	XPCatalogIndex	XPCatalogSubIndex
-63515	1706		-63515	3816p8i.dat		Minifig Leg Right with Reflective Stripe and Triangles on Feet Pattern	o	0	0	0	False		True		
-63514	1706		-63514	3816pm1.dat		Minifig Leg Right with LOTR Scale Armor Pattern	o	0	0	0	False		True		
-63513	1706		-63513	3816p8h.dat		Minifig Leg Right with Reflective Stripe Pattern	o	0	0	0	False		True		
-53513	1708		-53513	3817p8h.dat		Minifig Leg Left with 'EMMET' Badge, Reflective Stripe Pattern	o	0	0	0	False		True		
-53514	1708		-53514	3817pm1.dat		Minifig Leg Left with LOTR Scale Armor Pattern	o	0	0	0	False		True		
-53515	1708		-53515	3817p8i.dat		Minifig Leg Left with 'EMMET' Badge, Reflective Stripe and Silver Triangles on Feet Pattern	o	0	0	0	False		True		
-53516	1708		-53516	3817pde.dat		Minifig Leg Left with Laboratory Smock Pattern	o	0	0	0	False		True		
-53525	1708		-53525	3817pbd.dat		Minifig Leg Left with War Machine Armoured Suit Kneepad Pattern	o	0	0	0	False		True		
-53526	1708		-53526	3817pm2.dat		Minifig Leg Left with LOTR Coat and Shirttails Pattern	o	0	0	0	False		True		
-53519	1708		-53519	3817pq1.dat		Minifig Leg Left with DarkBlue and Gold Loincloth Pattern	o	0	0	0	False		True		
-53520	1708		-53520	3817pa3.dat		Minifig Leg Left with Buttoned Pocket Pattern	o	0	0	0	False		True		
-53521	1708		-53521	3817pq0.dat		Minifig Leg Left with DarkBlue Loincloth Pattern	o	0	0	0	False		True		
-53522	1708		-53522	3817phb.dat		Minifig Leg Left with Purple Greatcoat Pattern	o	0	0	0	False		True		
-53523	1708		-53523	3817pa9.dat		Minifig Leg Left with Holster and Belt Pattern	o	0	0	0	False		True		
-53524	1708		-53524	3817pbg.dat		Minifig Leg Left with Iron Patriot Armoured Suit Kneepad Pattern	o	0	0	0	False		True		
-53517	1708		-53517	3817p6v.dat		Minifig Leg Left with Salmon Cable Pattern	o	0	0	0	False		True		
-53527	1708		-53527	3817pbf.dat		Minifig Leg Left with Iron Man Armoured Suit Mark XLII Pattern	o	0	0	0	False		True		
-63517	1706		-63517	3816p6v.dat		Minifig Leg Right with Salmon Cable Pattern	o	0	0	0	False		True		
-53536	1708		-53536	3817pc67.dat		Minifig Leg Left with Clockwork Robot Pattern	o	0	0	0	False		True		
-53529	1708		-53529	3817pbc.dat		Minifig Leg Left with Iron Man Armoured Suit Mark VII Pattern	o	0	0	0	False		True		
-53530	1708		-53530	3817p6u.dat		Minifig Leg Left with Orange Cable Pattern	o	0	0	0	False		True		
-53531	1708		-53531	3817pw3.dat		Minifig Leg Left with Dark Turquoise/White Triangles, White Fringe Pattern	o	0	0	0	False		True		
-53532	1708		-53532	3817pc44.dat		Minifig Leg Left with 2 Safety Pins Pattern	o	0	0	0	False		True		
-53533	1708		-53533	3817p6w.dat		Minifig Leg Left with Golden Circuit Pattern	o	0	0	0	False		True		
-53534	1708		-53534	3817pm0.dat		Minifig Leg Left with LOTR Leather Armor Pattern	o	0	0	0	False		True		
-53528	1708		-53528	3817pbb.dat		Minifig Leg Left with Iron Man Armoured Suit Mark VI Pattern	o	0	0	0	False		True		
-63516	1706		-63516	3816pde.dat		Minifig Leg Right with Laboratory Smock Pattern	o	0	0	0	False		True		
-53537	1708		-53537	3817pw1.dat		Minifig Leg Left with Red/White Triangles Pattern	o	0	0	0	False		True		
-53542	1708		-53542	3817pba.dat		Minifig Leg Left with 2 Red Diamonds Pattern	o	0	0	0	False		True		
-53541	1708		-53541	3817p3j.dat		Minifig Leg Left with Grass Skirt Pattern	o	0	0	0	False		True		
-53535	1708		-53535	3817paw.dat		Minifig Leg Left with Dark Red Loincloth and White Claws Pattern	o	0	0	0	False		True		
-53539	1708		-53539	3817p89.dat		Minifig Leg Left with White Apron Pattern	o	0	0	0	False		True		
-53540	1708		-53540	3817pc6a.dat		Minifig Leg Left with Red Roman Tunic and Belt Pattern	o	0	0	0	False		True		
-53538	1708		-53538	3817pw2.dat		Minifig Leg Left with Blue/White Triangles, Fringe Pattern	o	0	0	0	False		True		
-1422	50421	08010ac01	50421	265c01.dat		Electric, Light Brick 12V 2 x 2 with 2 Plug Holes, Trans-Clear Smooth Lens	fromldraw	0	0	0	False		True		
-1423	50421	08010ac01	50421	266c01.dat		Electric, Light Brick 12V 2 x 2 with 2 Plug Holes, Trans-Clear Smooth Lens	fromldraw	0	0	0	False		True		
50421	50421	08010ac01	50421	265ac01.dat		Electric, Light Brick 12V 2 x 2 with 2 Plug Holes, Trans-Clear Smooth Lens	o	33	3	13	False		False	5128	5130
-1077	50421	08010ac01	50421	266ac01.dat		Electric, Light Brick 12V 2 x 2 with 2 Plug Holes, Trans-Clear Smooth Lens	fromldraw	0	0	0	False		True		
50422	50422	08010bc01	50422	266bc01.dat		Electric, Light Brick 12V 2 x 2 with 3 Plug Holes, Trans-Clear Diffuser Lens	o	33	3	13	False		False	5128	5130
50423	50423	08010bc02	50423	266bc02.dat		Electric, Light Brick 12V 2 x 2 with 3 Plug Holes, Trans-Red Diffuser Lens	o	33	3	13	False		False	5128	5130
76489	76489	0901	76489	0901.dat		Baseplate 16 x 30 with Set 080 Yellow House Stud Pattern	o	7	1	20	False		False	5022	5022
51484	51484	0902	51484	0902.dat		Baseplate 16 x 24 with Set 080 Small White House Stud Pattern	o	7	1	20	False		False	5022	5022
76490	76490	0903	76490	0903.dat		Baseplate 16 x 24 with Set 080 Red House Stud Pattern	o	7	1	20	False		False	5022	5022
76492	76492	0904	76492	0904.dat		Baseplate 16 x 24 with Set 080 Large White House Stud Pattern	o	7	1	20	False		False	5022	5022
2	2	1	2	1.dat		Homemaker Bookcase 2 x 4 x 4	o	51	-1	10	False		False	5178	5194
3	66474	10	3	10a.dat		Baseplate 24 x 32 - (Undetermined Type)	o	0	0	0	False		False		
-1046	66474	10	3	10h.dat		Baseplate 24 x 32 - (Undetermined Type)	fromldraw	0	0	0	False		True		
-6	66474	10	3	10.dat		Baseplate 24 x 32 - (Undetermined Type)	fromldraw	0	0	0	False		False		
112667	112667	10039c01	112667	10039.dat		Pullback Motor 8 x 4 x 2/3	o	64	-1	22	False		False	5082	5083
110125	110125	10048	110125	10048.dat	10048	Minifigure, Hair Tousled	o	59	3	30	False		False	5094	5096
110133	110133	10049	110133	10049.dat	10049	Minifigure, Shield Broad Spiked Bottom and Cutout Corner (Uruk-hai Shield)	o	59	9	32	False		False	5114	5115
110294	110133	10049pb01	110294	10049p01.dat		Minifigure, Shield Broad Spiked Bottom and Cutout Corner (Uruk-hai Shield) with White Handprint Pattern	o	59	9	32	False		True	5114	5115
110119	110119	10050	110119	10050.dat	10050	Minifigure, Weapon Sword, Uruk-hai	o	59	13	32	False		False	5114	5117
110122	110122	10051	110122	10051.dat	10051	Minifigure, Headgear Helmet Castle with Lateral Comb (Uruk-hai)	o	59	6	30	False		False	5094	5097
110297	110122	10051pb01	110297	10051p01.dat		Minifigure, Headgear Helmet Castle with Lateral Comb and Handprint Pattern	o	59	6	30	False		True	5094	5097
110123	110123	10052	110123	10052.dat	10052	Minifigure Beard, Rounded End	o	59	2	31	False		False	5101	5104
110117	110117	10053	110117	10053.dat	10053	Minifigure, Weapon Sword, Small (Sting)	o	59	13	32	False		False	5114	5117
110120	110120	10054	110120	10054.dat	10054	Minifigure, Headgear Helmet Castle with Cheek Protection and Comb (Rohan)	o	59	6	30	False		False	5094	5097
110121	110120	10054pb01	110121	10054p01.dat		Minifigure, Headgear Helmet Castle with Cheek Protection and Comb with Gold Trim Pattern (Eomer)	o	59	6	30	False		True	5094	5097
111586	110120	10054pb02	111586	10054p02.dat		Minifigure, Headgear Helmet Castle with Cheek Protection and Comb with Gold Icons Pattern (King Theoden)	o	59	6	30	False		True	5094	5097
111697	-1113	10057pb01	111697	10057pm0.dat		Body / Head Gollum, Right Knee Forward with Dark Brown Loincloth, Dark Tan Wrinkles, Dark Bluish Gray Hair, Open Mouth and Wide Eyes Pattern	o	59	1	28	False		True	5101	5105
116446	-1113	10057pb02	116446	10057pm1.dat		Body / Head Gollum, Right Knee Forward with Dark Brown Loincloth, Dark Tan Wrinkles, Dark Bluish Gray Hair, Open Mouth and Narrow Eyes Pattern	o	59	1	28	False		True	5101	5105
110155	110155	10058	110155	10058.dat	10058	Arm Bent	o	59	1	28	False		False	5101	5105
37495	37495	10065	110126	10065.dat		Minifigure Beard, Full with Braided Moustache Ends (Gimli)	o	59	2	31	False		False	5101	5104
110302	-1114	10066pb01	110302	10066p01.dat		Minifigure, Hair Long and Combed Back with Dark Tan Pointed Ears Pattern	o	59	3	30	False		True	5094	5096
110689	-1114	10066pb02	110689	10066p03.dat		Minifigure, Hair Long and Combed Back with Olive Green Pointed Ears Pattern	o	59	3	30	False		True	5094	5096
122586	-1114	10066pb03	122586	10066p02.dat		Minifigure, Hair Long and Combed Back with Medium Nougat Pointed Ears Pattern	o	59	3	30	False		True	5094	5096
109638	109638	10113	109638	10113.dat	10113	Minifigure, Headgear Mask Batman Cowl (Angular Ears, Pronounced Brow)	o	59	6	30	False		False	5094	5097
111812	-1121	10121c01pb01	111812	10128p02.dat		Body Giant, Hulk with Dark Tan Pants Pattern	o	59	1	28	False		True	5101	5105
134274	-1121	10121c02pb02	134274	10128p01.dat		Body Giant, Hulk with Dark Purple Pants Pattern	o	59	1	28	False		True	5101	5105
111813	111813	10124	111813	10124.dat	10124	Arm Giant, Right	o	59	1	28	False		False	5101	5105
111815	111815	10126	111815	10126.dat	10126	Hand Giant, Right	o	59	1	28	False		False	5101	5105
111816	111816	10127	111816	10127.dat	10127	Hand Giant, Left	o	59	1	28	False		False	5101	5105
111814	111814	10154	111814	10154.dat	10154	Arm Giant, Left	o	59	1	28	False		False	5101	5105
184492	184492	10164	184492	10164.dat		Minifigure, Headgear Cap, Santa	o	59	6	30	False		False	5094	5097
112814	184492	10164pb01	112814	10164pb01.dat		Minifigure, Headgear Cap, Santa with Red Top Pattern (Undetermined Type)	o	59	6	30	False		true	5094	5097
112728	112728	10169	112728	10169.dat	10169	Minifigure, Utensil Sack / Bag with Handle	o	59	12	32	False		False	5114	5116
112678	112678	10170	112678	10170.dat	10170	Pretzel	o	41	-1	12	False		False	5087	5781
112727	112727	10172	112727	10172.dat	10172	Minifigure, Utensil Trophy Cup Small	o	59	12	32	False		False	5114	5116
108931	108931	10173	108931	10173.dat	10173	Minifigure, Headgear Head Cover, Ghost Shroud with Open Mouth	o	59	6	30	False		False	5094	5097
123891	123891	10178	123891	10178.dat	10178	Rock 1 x 2 Crystal Stepped	o	77	-1	3	False		False	5087	5092
109980	123891	10178pb01	109980	10178p03.dat		Rock 1 x 2 Crystal Stepped with Black Wolf Moonstone Pattern	o	77	-1	3	False		True	5087	5092
110144	123891	10178pb02	110144	10178p01.dat		Rock 1 x 2 Crystal Stepped with Dark Green Swamp Gas Moonstone Pattern	o	77	-1	3	False		True	5087	5092
110270	123891	10178pb03	110270	10178p02.dat		Rock 1 x 2 Crystal Stepped with Gold Egyptian Eye of Horus Moonstone Pattern	o	77	-1	3	False		True	5087	5092
110476	123891	10178pb04	110476	10178p06.dat		Rock 1 x 2 Crystal Stepped with White Lightning Moonstone Pattern	o	77	-1	3	False		True	5087	5092
110477	123891	10178pb05	110477	10178p04.dat		Rock 1 x 2 Crystal Stepped with Black Bat Moonstone Pattern	o	77	-1	3	False		True	5087	5092
110478	123891	10178pb06	110478	10178p07.dat		Rock 1 x 2 Crystal Stepped with White Ghost Moonstone Pattern	o	77	-1	3	False		True	5087	5092
111234	123891	10178pb07	111234	10178p05.dat		Rock 1 x 2 Crystal Stepped with Minifigure Arm Digging through Black Dirt Moonstone Pattern	o	77	-1	3	False		True	5087	5092
112836	112836	10183	112836	10183.dat	10183	Minifigure Wings Insect Extended with Neck Bracket	o	59	2	31	False		False	5101	5104
109302	109302	10187	109302	10187.dat	10187	Minifigure, Weapon Bladed Claw, Spread	o	59	13	32	False		False	5114	5117
110494	110494	10197	110494	10197.dat	10197	Technic, Axle and Pin Connector Hub with 2 Perpendicular Axles	o	94	4	15	False		False	5034	5037
110611	110611	10202	110611	10202.dat	10202	Tile 6 x 6 with Bottom Tubes, Textured Surface	o	97	1	7	False		False	5014	
186821	110611	10202pb014	186821	10202pb014.dat		Tile 6 x 6 with Bottom Tubes, Textured Surface with Soccer (Football) Pitch Center Circle Pattern	o	98	1	7	False		True	5014	
186822	110611	10202pb015	186822	10202pb015.dat		Tile 6 x 6 with Bottom Tubes, Textured Surface with Soccer (Football) Pitch Halfway Line Pattern	o	98	1	7	False		True	5014	
112344	112344	10227	112344	10227.dat	10227	Minifigure, Headgear Head Cover, Swamp Creature with Eye Holes, Fins and Spikes	o	59	6	30	False		False	5094	5097
117859	117859	10247	117859	10247.dat	10247	Plate, Modified 2 x 2 with Pin Hole - Full Cross Support Underneath	o	70	2	9	False		False	5012	5012
109405	109405	10258	109405	10258.dat	10258	Minifigure, Weapon Bow, Compound with Arrow Drawn	o	59	13	32	False		False	5114	5117
110493	110493	10288	110493	10288.dat	10288	Technic, Axle and Pin Connector Angled Triple - 120 degrees	o	94	4	15	False		False	5034	5037
-438	-438	10305pb01	109564	11809.dat		Minifigure, Headgear Helmet with Front Prongs and Dark Purple Pattern (Magneto)	fromldraw	0	0	0	False		False		
109564	-1129	10305pb01	109564	10305p01.dat		Minifigure, Headgear Helmet with Front Prongs with Dark Purple Pattern	o	59	6	30	False		True	5094	5097
153896	153896	10312	153896	10312.dat		Windscreen 10 x 6 x 3 Bubble Canopy Double Tapered with Square Front Cutout	o	112	-1	11	False		False	5062	
110114	-1170	10352c01pb01	110114	10509p01.dat		Horse, Movable Legs with Black Eyes and Bridle, White Pupils and Long Blaze Pattern	o	3	5	33	False		True	5119	5124
117816	-1170	10352c01pb03	117816	10509p02.dat		Horse, Movable Legs with Black Eyes, Dark Brown Bridle, White Pupils and Eye Outlines Pattern	o	3	5	33	False		True	5119	5124
4	4	104	4	104.dat		Antenna 6H - No Stud Holder	o	4	-1	23	False		False	5019	5024
-636	4	104	4	71185.dat		Antenna 6H - no stud receptacle	fromldraw	0	0	0	False		True		
113884	113884	10661	113884	10661.dat		Duplo, Plate 2 x 4 with 2 Holes with Locking Ridges	o	0	0	0	False		False	0	0
71980	71980	108	71980	108.dat		Technic, Shock Absorber 10L Damped, Spring (Undetermined Type)	o	94	14	16	False		False	5040	5042
126639	126639	10830c01	126639	10830p01.dat		Minifigure, Utensil Magnifying Glass Thick Frame and Solid Handle with Trans-Clear Lens	o	59	12	32	False		False	5114	5116
113779	113779	10884	113779	10884.dat		Plant Leaves 6 x 5 Swordleaf with Open O Clip Thick	o	68	1	34	False		False	5126	5126
-57	3114	109	3114	109.dat		Technic, Shock Absorber 9.5L, Piston Rod	fromldraw	0	0	0	False		True		
3114	3114	109	3114	2910.dat	2910	Technic, Shock Absorber 9.5L, Piston Rod	o	94	14	16	False		False	5040	5042
109590	109590	10907	109590	10907.dat	10907	Minifigure, Headgear Helmet Space with Open Face and Top Hinge, with Angular Cheeks  (Iron Man)	o	59	6	30	False		False	5094	5097
109589	-1190	10908pb01	109589	10908p01.dat		Minifigure, Visor Top Hinge with Gold Face Shield and White Eyes Pattern	o	59	7	30	False		True	5094	5098
117384	-1190	10908pb02	117384	10908p02.dat		Minifigure, Visor Top Hinge with Gold Face Shield, Medium Blue Eyes, Silver Chin Pattern (Iron Man Mark 17)	o	59	7	30	False		True	5094	5098
118012	-1190	10908pb03	118012	10908p03.dat		Minifigure, Visor Top Hinge with Silver Face Shield and White Eyes Pattern	o	59	7	30	False		True	5094	5098
122252	-1190	10908pb04	122252	10908p04.dat		Minifigure, Visor Top Hinge with Silver Face Shield, White Eyes and Dark Red Trim Pattern	o	59	7	30	False		True	5094	5098
109588	109588	10909	109588	10909.dat	10909	Minifigure, Headgear Helmet with Large Curved Horns - Flexible Rubber	o	59	6	30	False		False	5094	5097
114206	114206	10928	114206	10928.dat	10928	Technic, Gear 8 Tooth with Dual Face	o	94	8	16	False		False	5040	5041
66474	66474	10b	66474	10b.dat		Baseplate 24 x 32 with Squared Corners	o	7	1	20	False		False	5022	5022
67000	67000	10a	67000	10a.dat		Baseplate 24 x 32 with Rounded Corners	o	7	1	20	False		False	5022	5022
6	67000	10p01	6	10p01.dat		Baseplate 24 x 32 with Set 363/555 Dots Pattern	o	7	1	20	False		True	5022	5022
7	67000	10p02	7	10p02.dat		Baseplate 24 x 32 with Set 354/560 Dots Pattern	o	7	1	20	False		True	5022	5022
8	67000	10p03	8	10p03.dat		Baseplate 24 x 32 with Set 358 Dots Pattern	o	7	1	20	False		True	5022	5022
9	67000	10p04	9	10p04.dat		Baseplate 24 x 32 with Set 345 Dots Pattern	o	7	1	20	False		True	5022	5022
10	67000	10p05	10	10p05.dat		Baseplate 24 x 32 with Set 351/545 Dots Pattern	o	7	1	20	False		True	5022	5022
17767	67000	10px1	17767	10p06.dat		Baseplate 24 x 32 with Set 149 Dots Pattern	o	7	1	20	False		True	5022	5022
17768	67000	10px2	17768	10p07.dat		Baseplate 24 x 32 with Set 346 Dots Pattern	o	7	1	20	False		True	5022	5022
17769	67000	10px3	17769	10p08.dat		Baseplate 24 x 32 with Set 353 Dots Pattern	o	7	1	20	False		True	5022	5022
17770	67000	10px4	17770	10p0b.dat		Baseplate 24 x 32 with Set 361 Dots Pattern	o	7	1	20	False		True	5022	5022
17772	67000	10px6	17772	10p0a.dat		Baseplate 24 x 32 with Set 1601 Dots Pattern	o	7	1	20	False		True	5022	5022
112684	112684	11002	112684	11002.dat		Plate, Modified 2 x 2 with Wheels Holder Wide and Hole, Reinforced Bottom	o	70	2	9	False		False	5012	5012
110116	110116	11010	110116	11010.dat		Minifigure, Utensil Ring 1 x 1	o	59	12	32	False		False	5114	5116
114636	114636	11062	114636	11062.dat	11062	Support 2 x 2 x 7 Lamp Post, 4 Base Flutes	o	90	-1	12	False		False	5050	5056
115014	115014	11089	115014	11089.dat	11089	Barb / Claw / Horn / Tooth - Large	o	3	3	33	False		False	5119	5122
114787	114787	11090	114787	11090.dat	11090	Bar Holder with Clip	o	6	-1	23	False		False	5019	5019
115013	115013	11091	115013	11091.dat	11091	Wing 9L with Stylized Feathers	o	3	3	33	False		False	5119	5122
119297	119297	11092	119297	11092.dat	11092	Hand Gorilla Fist (fits Minifigure Hand)	o	59	1	28	False		False	5101	5105
115776	115776	11094	115776	11094.dat	11094	Wheel Hard Plastic, Treaded with 7 Pin Holes and 6 Bar Holes	o	108	1	25	False		False	5063	5072
115393	115393	11096	115393	11096.dat	11096	Minifigure, Weapon Axe Head, Double with Bar Holder and 2 Hollow Studs	o	59	13	32	False		False	5114	5117
115016	115016	11097	115016	11097.dat	11097	Minifigure Armor Shoulder Pads with Front Stud and 2 Back Studs	o	59	2	31	False		False	5101	5104
120242	120242	11098	120242	11098.dat	11098	Minifigure Armor Breastplate with Shoulder Pads, Front Stud and 2 Back Studs	o	59	2	31	False		False	5101	5104
114078	114078	11100	114078	11100.dat	11100	Minifigure Wing Feathered	o	59	2	31	False		False	5101	5104
115406	115406	11103	115406	11103.dat	11103	Minifigure, Weapon Sword, Double Blade with Bar Holder (Valious)	o	59	13	32	False		False	5114	5117
119296	119296	11106	119296	11106.dat	11106	Minifigure, Weapon Hammer Head	o	59	13	32	False		False	5114	5117
115342	115342	11107	115342	11107.dat	11107	Minifigure, Weapon Sword, Serrated with Bar Holder (Vengious)	o	59	13	32	False		False	5114	5117
115347	115347	11125c01	115347	11767.dat		Flywheel Plate 2 x 8 with Metal Flywheel and Dark Azure Tire (Chima Speedorz Rip Cord Base)	o	75	-1	25	False		False	5063	5065
115051	115051	11127	115051	11127.dat	11127	Rock 1 x 1 Crystal 4 Point (Brick, Round 1 x 1 with 4 Upward Fins / Points)	o	77	-1	3	False		False	5087	5092
114100	114100	11156	114100	11156.dat	11156	Minifigure, Weapon Sword, Elven Warrior Blade with Long Hilt	o	59	13	32	False		False	5114	5117
124762	124762	11187	124762	11187a.dat		Minifigure Footgear Snowshoe - Short Front End	o	59	2	31	False		False	5101	5104
115817	-11407	11202c00pb02	115817	11202p01c01.dat		Mini Doll Hips and Shorts Folded Hem with Medium Nougat Legs and Magenta Sandals with Bright Light Yellow Soles Pattern - Thick Hinge	fromldraw	0	0	0	true		True	0	0
110717	110717	11203	110717	11203.dat	11203	Tile, Modified 2 x 2 Inverted	o	97	2	9	False		False	5016	
